Date,County,Temperature,Precipitation,Region
2011-09,Los Angeles County,72.9,0.15,South
2011-09,Madera County,70.5,0.23,Central
2011-09,Marin County,63.6,0.01,North
2011-09,Mariposa County,69.7,0.36,Central
2011-09,Mendocino County,68,0.14,North
2011-09,Merced County,75.8,0,Central
2011-09,Modoc County,62.8,0.19,North
2011-09,Mono County,57.9,0.86,Central
2011-09,Monterey County,68.8,0.01,Central
2011-09,Napa County,72,0.01,North
2011-09,Nevada County,67.3,0.56,North
2011-09,Orange County,71.5,0.11,South
2011-09,Placer County,68.4,0.4,North
2011-09,Plumas County,62.9,0.32,North
2011-09,Riverside County,81.8,0.62,South
2011-09,Sacramento County,75.4,0.01,North
2011-09,San Benito County,70.7,0.01,Central
2011-09,San Bernardino County,80.8,0.79,South
2011-09,San Diego County,73.4,0.27,South
2011-09,San Francisco County,62.9,0,North
2011-09,San Joaquin County,74.8,0.01,Central
2011-09,San Luis Obispo County,70.5,0.05,Central
2011-09,San Mateo County,64.2,0.01,North
2011-09,Santa Barbara County,67.4,0.05,South
2011-09,Santa Clara County,69.6,0,North
2011-09,Santa Cruz County,64.8,0,North
2011-09,Shasta County,70.8,0.21,North
2011-09,Sierra County,62.1,0.54,North
2011-09,Siskiyou County,64.3,0.18,North
2011-09,Solano County,72.8,0.01,North
2011-09,Sonoma County,67.5,0.01,North
2011-09,Stanislaus County,74.9,0.01,Central
2011-09,Sutter County,76.6,0.02,North
2011-09,Tehama County,74.3,0.09,North
2011-09,Trinity County,67.4,0.19,North
2011-09,Tulare County,68.8,0.08,Central
2011-09,Tuolumne County,64.2,0.65,Central
2011-09,Ventura County,68.1,0.02,South
2011-09,Yolo County,75.6,0.02,North
2011-09,Yuba County,75.3,0.24,North
2011-10,Alameda County,63.2,1.32,North
2011-10,Alpine County,46.7,1.97,North
2011-10,Amador County,59.9,3.09,Central
2011-10,Butte County,61.4,3.55,North
2011-10,Calaveras County,60.6,3.02,Central
2011-10,Colusa County,63.2,1.62,North
2011-10,Contra Costa County,63.9,1.19,South
2011-10,Del Norte County,54.7,4.78,North
2011-10,El Dorado County,56.3,3.7,North
2011-10,Fresno County,58.5,1.28,Central
2011-10,Glenn County,62.1,2.09,North
2011-10,Humboldt County,57.2,5.47,North
2011-10,Imperial County,77.2,0.03,South
2011-10,Inyo County,63.6,0.38,Central
2011-10,Kern County,64.8,0.49,Central
2011-10,Kings County,66.8,0.36,Central
2011-10,Lake County,60.2,3.76,North
2011-10,Lassen County,49.4,1.16,North
2011-10,Los Angeles County,64.8,0.8,South
2011-10,Madera County,59,1.41,Central
2011-10,Marin County,59.9,2.25,North
2011-10,Mariposa County,58,2.06,Central
2011-10,Mendocino County,59,5.57,North
2011-10,Merced County,65.1,0.87,Central
2011-10,Modoc County,48.7,0.63,North
2011-10,Mono County,47.1,1.17,Central
2011-10,Monterey County,62.6,1.5,Central
2011-10,Napa County,62.9,1.58,North
2011-10,Nevada County,54.6,3.99,North
2011-10,Orange County,66.8,0.68,South
2011-10,Placer County,56.3,3.48,North
2011-10,Plumas County,50,2.86,North
2011-10,Riverside County,71.3,0.26,South
2011-10,Sacramento County,64.6,1.47,North
2011-10,San Benito County,62.6,1.08,Central
2011-10,San Bernardino County,69.1,0.28,South
2011-10,San Diego County,66,0.62,South
2011-10,San Francisco County,61.9,1.72,North
2011-10,San Joaquin County,64.6,1.01,Central
2011-10,San Luis Obispo County,62.9,0.97,Central
2011-10,San Mateo County,62,2.02,North
2011-10,Santa Barbara County,62.3,0.78,South
2011-10,Santa Clara County,62.8,1.59,North
2011-10,Santa Cruz County,62.5,2.43,North
2011-10,Shasta County,57,2.88,North
2011-10,Sierra County,49.6,3.33,North
2011-10,Siskiyou County,50.1,2.22,North
2011-10,Solano County,64.3,1.16,North
2011-10,Sonoma County,61.1,2.46,North
2011-10,Stanislaus County,64.6,1.15,Central
2011-10,Sutter County,64.5,1.28,North
2011-10,Tehama County,60.7,2.79,North
2011-10,Trinity County,54.3,5.19,North
2011-10,Tulare County,57.1,1.68,Central
2011-10,Tuolumne County,52.7,3.05,Central
2011-10,Ventura County,61,0.95,South
2011-10,Yolo County,64.5,1.09,North
2011-10,Yuba County,62.2,2.99,North
2011-11,Alameda County,51.7,1.15,North
2011-11,Alpine County,36.4,1.38,North
2011-11,Amador County,48.4,1.42,Central
2011-11,Butte County,48.8,2.24,North
2011-11,Calaveras County,48.6,1.63,Central
2011-11,Colusa County,50.4,1.81,North
2011-11,Contra Costa County,51.8,1.1,South
2011-11,Del Norte County,43.9,8.9,North
2011-11,El Dorado County,45.1,1.72,North
2011-11,Fresno County,45.4,1.2,Central
2011-11,Glenn County,49,2.44,North
2011-11,Humboldt County,46.3,5.98,North
2011-11,Imperial County,61.9,0.32,South
2011-11,Inyo County,46.8,0.26,Central
2011-11,Kern County,50.7,0.95,Central
2011-11,Kings County,52.2,1.03,Central
2011-11,Lake County,47.2,3.54,North
2011-11,Lassen County,35.9,0.91,North
2011-11,Los Angeles County,53.5,1.67,South
2011-11,Madera County,46.1,1.05,Central
2011-11,Marin County,51.2,2.34,North
2011-11,Mariposa County,45.4,1.26,Central
2011-11,Mendocino County,47.8,4.39,North
2011-11,Merced County,51.9,0.88,Central
2011-11,Modoc County,35.6,1,North
2011-11,Mono County,34.4,0.37,Central
2011-11,Monterey County,51.3,2.28,Central
2011-11,Napa County,49.9,2.3,North
2011-11,Nevada County,42.8,2.44,North
2011-11,Orange County,59.1,1.39,South
2011-11,Placer County,44.6,2.19,North
2011-11,Plumas County,37.1,1.67,North
2011-11,Riverside County,56.8,0.94,South
2011-11,Sacramento County,52.2,1.02,North
2011-11,San Benito County,49.9,1.89,Central
2011-11,San Bernardino County,53.2,0.53,South
2011-11,San Diego County,55.8,2.73,South
2011-11,San Francisco County,53.5,1.8,North
2011-11,San Joaquin County,52,0.91,Central
2011-11,San Luis Obispo County,52.3,2.34,Central
2011-11,San Mateo County,52.2,1.81,North
2011-11,Santa Barbara County,53,2.5,South
2011-11,Santa Clara County,50.5,1.6,North
2011-11,Santa Cruz County,51.9,2.7,North
2011-11,Shasta County,44.2,3.04,North
2011-11,Sierra County,37.7,2.14,North
2011-11,Siskiyou County,38.8,2.86,North
2011-11,Solano County,51.7,1.33,North
2011-11,Sonoma County,50.2,3.14,North
2011-11,Stanislaus County,51.3,0.83,Central
2011-11,Sutter County,52,1.02,North
2011-11,Tehama County,47.4,3.46,North
2011-11,Trinity County,42.5,4.54,North
2011-11,Tulare County,44.3,1.49,Central
2011-11,Tuolumne County,41.3,1.56,Central
2011-11,Ventura County,51.4,2.19,South
2011-11,Yolo County,51.4,1.26,North
2011-11,Yuba County,50,1.75,North
2011-12,Alameda County,47.6,0.11,North
2011-12,Alpine County,31.2,0.04,North
2011-12,Amador County,44.3,0.11,Central
2011-12,Butte County,46.2,0.32,North
2011-12,Calaveras County,43.6,0.1,Central
2011-12,Colusa County,45.9,0.17,North
2011-12,Contra Costa County,47.6,0.14,South
2011-12,Del Norte County,39.8,6.13,North
2011-12,El Dorado County,41.5,0.1,North
2011-12,Fresno County,39.4,0.02,Central
2011-12,Glenn County,46.2,0.14,North
2011-12,Humboldt County,41,2.52,North
2011-12,Imperial County,52.9,0.49,South
2011-12,Inyo County,41.5,0.09,Central
2011-12,Kern County,43.7,0.14,Central
2011-12,Kings County,44.2,0.01,Central
2011-12,Lake County,44.4,0.45,North
2011-12,Lassen County,31.2,0.21,North
2011-12,Los Angeles County,48.4,0.78,South
2011-12,Madera County,40.2,0.03,Central
2011-12,Marin County,48.8,0.15,North
2011-12,Mariposa County,41.1,0.02,Central
2011-12,Mendocino County,44.1,1.03,North
2011-12,Merced County,45.2,0.1,Central
2011-12,Modoc County,31.8,0.32,North
2011-12,Mono County,28.4,0.01,Central
2011-12,Monterey County,46.4,0.17,Central
2011-12,Napa County,47.2,0.29,North
2011-12,Nevada County,40,0.18,North
2011-12,Orange County,54.8,0.56,South
2011-12,Placer County,41.2,0.15,North
2011-12,Plumas County,34,0.23,North
2011-12,Riverside County,49.4,0.51,South
2011-12,Sacramento County,46.8,0.16,North
2011-12,San Benito County,44.8,0.21,Central
2011-12,San Bernardino County,45.6,0.47,South
2011-12,San Diego County,49.8,0.95,South
2011-12,San Francisco County,50.1,0.14,North
2011-12,San Joaquin County,45.9,0.16,Central
2011-12,San Luis Obispo County,46.4,0.17,Central
2011-12,San Mateo County,48.5,0.24,North
2011-12,Santa Barbara County,48.3,0.38,South
2011-12,Santa Clara County,46.7,0.14,North
2011-12,Santa Cruz County,47.8,0.2,North
2011-12,Shasta County,41.2,0.58,North
2011-12,Sierra County,34.3,0.14,North
2011-12,Siskiyou County,34.3,1.54,North
2011-12,Solano County,46.9,0.22,North
2011-12,Sonoma County,47.7,0.28,North
2011-12,Stanislaus County,44.9,0.12,Central
2011-12,Sutter County,46.8,0.14,North
2011-12,Tehama County,45.1,0.27,North
2011-12,Trinity County,37.3,1.29,North
2011-12,Tulare County,38.5,0.13,Central
2011-12,Tuolumne County,36.9,0.05,Central
2011-12,Ventura County,46.6,0.52,South
2011-12,Yolo County,46.9,0.27,North
2011-12,Yuba County,46.8,0.21,North
2012-01,Alameda County,49.4,2.08,North
2012-01,Alpine County,35.6,4.98,North
2012-01,Amador County,47.4,4.88,Central
2012-01,Butte County,47,7.48,North
2012-01,Calaveras County,47.4,4.55,Central
2012-01,Colusa County,47.7,4.66,North
2012-01,Contra Costa County,49.3,2.75,South
2012-01,Del Norte County,42.3,15.85,North
2012-01,El Dorado County,44.2,6.61,North
2012-01,Fresno County,43.6,2.39,Central
2012-01,Glenn County,46.8,4.64,North
2012-01,Humboldt County,43.4,11.05,North
2012-01,Imperial County,58.8,0.02,South
2012-01,Inyo County,45.5,0.95,Central
2012-01,Kern County,48.9,0.65,Central
2012-01,Kings County,48.3,0.52,Central
2012-01,Lake County,46,8.16,North
2012-01,Lassen County,34,2.6,North
2012-01,Los Angeles County,53.6,0.85,South
2012-01,Madera County,44,2.81,Central
2012-01,Marin County,50.4,6.35,North
2012-01,Mariposa County,44.8,3.82,Central
2012-01,Mendocino County,45.2,8.28,North
2012-01,Merced County,48.8,0.99,Central
2012-01,Modoc County,33.6,1.67,North
2012-01,Mono County,33.4,2.11,Central
2012-01,Monterey County,50.1,2.65,Central
2012-01,Napa County,48.1,5.42,North
2012-01,Nevada County,41.6,7.41,North
2012-01,Orange County,59.5,0.93,South
2012-01,Placer County,42.9,6.86,North
2012-01,Plumas County,35.4,6.44,North
2012-01,Riverside County,55.6,0.2,South
2012-01,Sacramento County,48.6,2.6,North
2012-01,San Benito County,49.3,1.89,Central
2012-01,San Bernardino County,51.6,0.15,South
2012-01,San Diego County,55.3,0.72,South
2012-01,San Francisco County,51,3.14,North
2012-01,San Joaquin County,48.4,1.69,Central
2012-01,San Luis Obispo County,50.2,2.4,Central
2012-01,San Mateo County,50.6,3.43,North
2012-01,Santa Barbara County,52.5,1.64,South
2012-01,Santa Clara County,49.3,3.07,North
2012-01,Santa Cruz County,50.4,4.11,North
2012-01,Shasta County,41.7,6.06,North
2012-01,Sierra County,36.6,6.83,North
2012-01,Siskiyou County,36,6.69,North
2012-01,Solano County,48.7,3.41,North
2012-01,Sonoma County,48.7,8.08,North
2012-01,Stanislaus County,47.9,1.42,Central
2012-01,Sutter County,48.5,3.61,North
2012-01,Tehama County,45.7,6.17,North
2012-01,Trinity County,38.9,10.69,North
2012-01,Tulare County,42.8,3.44,Central
2012-01,Tuolumne County,40.8,6.25,Central
2012-01,Ventura County,51.2,1.37,South
2012-01,Yolo County,48.6,3.42,North
2012-01,Yuba County,47.9,5.98,North
2012-02,Alameda County,50.9,0.84,North
2012-02,Alpine County,31.6,1.82,North
2012-02,Amador County,46.3,1.92,Central
2012-02,Butte County,48,2.66,North
2012-02,Calaveras County,46.7,2.02,Central
2012-02,Colusa County,50.2,1.56,North
2012-02,Contra Costa County,51.3,1.04,South
2012-02,Del Norte County,41.3,4.84,North
2012-02,El Dorado County,42.2,2.56,North
2012-02,Fresno County,43.4,0.77,Central
2012-02,Glenn County,48.7,1.6,North
2012-02,Humboldt County,44.6,4.37,North
2012-02,Imperial County,59.7,0.19,South
2012-02,Inyo County,46.3,0.09,Central
2012-02,Kern County,49.3,0.42,Central
2012-02,Kings County,51.7,0.26,Central
2012-02,Lake County,45.9,2.71,North
2012-02,Lassen County,33.2,1.14,North
2012-02,Los Angeles County,51.1,0.49,South
2012-02,Madera County,43.9,0.86,Central
2012-02,Marin County,50.8,1.77,North
2012-02,Mariposa County,43,1.12,Central
2012-02,Mendocino County,46.2,3.27,North
2012-02,Merced County,51.5,0.47,Central
2012-02,Modoc County,32.7,1.41,North
2012-02,Mono County,31,0.46,Central
2012-02,Monterey County,49.8,0.93,Central
2012-02,Napa County,50.1,1.78,North
2012-02,Nevada County,40.6,3.03,North
2012-02,Orange County,56.8,0.74,South
2012-02,Placer County,41.8,2.85,North
2012-02,Plumas County,35.1,2.29,North
2012-02,Riverside County,55.1,0.79,South
2012-02,Sacramento County,51.5,1,North
2012-02,San Benito County,48.2,0.88,Central
2012-02,San Bernardino County,52,0.27,South
2012-02,San Diego County,52.3,1.37,South
2012-02,San Francisco County,52.2,1.11,North
2012-02,San Joaquin County,51.6,0.67,Central
2012-02,San Luis Obispo County,49.8,0.41,Central
2012-02,San Mateo County,50.8,1.53,North
2012-02,Santa Barbara County,50.7,0.28,South
2012-02,Santa Clara County,49.4,1.34,North
2012-02,Santa Cruz County,50.4,1.54,North
2012-02,Shasta County,42.8,2.23,North
2012-02,Sierra County,35.1,2.52,North
2012-02,Siskiyou County,36.2,2.55,North
2012-02,Solano County,51.8,1.05,North
2012-02,Sonoma County,50.2,2.3,North
2012-02,Stanislaus County,50.4,0.87,Central
2012-02,Sutter County,51.8,1.05,North
2012-02,Tehama County,46.9,2.26,North
2012-02,Trinity County,40.9,3.74,North
2012-02,Tulare County,41.7,0.85,Central
2012-02,Tuolumne County,38.3,1.72,Central
2012-02,Ventura County,48.2,0.31,South
2012-02,Yolo County,51.8,1.15,North
2012-02,Yuba County,49.4,2.39,North
2012-03,Alameda County,51.2,4.4,North
2012-03,Alpine County,34.2,4.82,North
2012-03,Amador County,46.7,8.89,Central
2012-03,Butte County,47.6,11.54,North
2012-03,Calaveras County,47.2,7.69,Central
2012-03,Colusa County,50.2,5.04,North
2012-03,Contra Costa County,51.5,5.11,South
2012-03,Del Norte County,41.1,23.65,North
2012-03,El Dorado County,42.5,11.83,North
2012-03,Fresno County,46.2,3.21,Central
2012-03,Glenn County,48.9,5.27,North
2012-03,Humboldt County,44.7,16.98,North
2012-03,Imperial County,64.2,0.05,South
2012-03,Inyo County,51.1,0.31,Central
2012-03,Kern County,52.4,1.4,Central
2012-03,Kings County,55.1,1.47,Central
2012-03,Lake County,44.8,10.42,North
2012-03,Lassen County,37.2,3.62,North
2012-03,Los Angeles County,52.8,2.45,South
2012-03,Madera County,46.9,3.94,Central
2012-03,Marin County,49.8,10.84,North
2012-03,Mariposa County,44.9,5.12,Central
2012-03,Mendocino County,45.6,13.54,North
2012-03,Merced County,53.8,2.14,Central
2012-03,Modoc County,36.3,2.66,North
2012-03,Mono County,35.6,1.65,Central
2012-03,Monterey County,51.2,3.89,Central
2012-03,Napa County,50,8.84,North
2012-03,Nevada County,40.8,13.78,North
2012-03,Orange County,57.1,1.62,South
2012-03,Placer County,42.8,12.07,North
2012-03,Plumas County,36.6,10.81,North
2012-03,Riverside County,58.7,0.69,South
2012-03,Sacramento County,53,4.45,North
2012-03,San Benito County,50.1,3.98,Central
2012-03,San Bernardino County,57.2,0.32,South
2012-03,San Diego County,54.6,1.88,South
2012-03,San Francisco County,52,7,North
2012-03,San Joaquin County,53.2,2.84,Central
2012-03,San Luis Obispo County,51.3,2.69,Central
2012-03,San Mateo County,51,7.4,North
2012-03,Santa Barbara County,50.8,2.95,South
2012-03,Santa Clara County,49.9,5.07,North
2012-03,Santa Cruz County,51.2,7.54,North
2012-03,Shasta County,42.6,11.91,North
2012-03,Sierra County,36.4,10.79,North
2012-03,Siskiyou County,36.7,10,North
2012-03,Solano County,52.6,5.7,North
2012-03,Sonoma County,48.8,10.39,North
2012-03,Stanislaus County,52.2,2.84,Central
2012-03,Sutter County,53,4.31,North
2012-03,Tehama County,46.2,9.03,North
2012-03,Trinity County,40.1,16.18,North
2012-03,Tulare County,44.5,3.02,Central
2012-03,Tuolumne County,39.3,6.25,Central
2012-03,Ventura County,48.7,3.54,South
2012-03,Yolo County,52.4,4.96,North
2012-03,Yuba County,49.6,10.52,North
2012-04,Alameda County,56.8,2.73,North
2012-04,Alpine County,40.3,2.34,North
2012-04,Amador County,53.6,5.21,Central
2012-04,Butte County,55.5,4.99,North
2012-04,Calaveras County,54.3,4.87,Central
2012-04,Colusa County,58,2.7,North
2012-04,Contra Costa County,57.7,2.64,South
2012-04,Del Norte County,47.7,8.86,North
2012-04,El Dorado County,49.5,5.92,North
2012-04,Fresno County,52.3,2.63,Central
2012-04,Glenn County,56,2.05,North
2012-04,Humboldt County,50.6,5.81,North
2012-04,Imperial County,72.2,0.08,South
2012-04,Inyo County,59.3,0.44,Central
2012-04,Kern County,59.3,1.54,Central
2012-04,Kings County,61.7,1.28,Central
2012-04,Lake County,51.9,3.29,North
2012-04,Lassen County,44.8,2.25,North
2012-04,Los Angeles County,58.8,1.97,South
2012-04,Madera County,52.5,2.58,Central
2012-04,Marin County,53.9,2.65,North
2012-04,Mariposa County,51.5,3.48,Central
2012-04,Mendocino County,51.4,3.34,North
2012-04,Merced County,60.3,1.49,Central
2012-04,Modoc County,44.5,2.26,North
2012-04,Mono County,42,0.83,Central
2012-04,Monterey County,55.8,2.75,Central
2012-04,Napa County,56.3,2.84,North
2012-04,Nevada County,48.2,6.53,North
2012-04,Orange County,61.2,1.73,South
2012-04,Placer County,49.9,5.72,North
2012-04,Plumas County,43.7,5.1,North
2012-04,Riverside County,66.6,0.91,South
2012-04,Sacramento County,59.9,2.9,North
2012-04,San Benito County,55.3,2.32,Central
2012-04,San Bernardino County,65.2,0.58,South
2012-04,San Diego County,59.7,1.73,South
2012-04,San Francisco County,55.5,2.99,North
2012-04,San Joaquin County,60.3,2.28,Central
2012-04,San Luis Obispo County,56.6,2.72,Central
2012-04,San Mateo County,55.2,3.75,North
2012-04,Santa Barbara County,54.9,2.77,South
2012-04,Santa Clara County,55.2,3.22,North
2012-04,Santa Cruz County,55.3,3.86,North
2012-04,Shasta County,50.9,4.44,North
2012-04,Sierra County,43.6,4.89,North
2012-04,Siskiyou County,44.8,3.9,North
2012-04,Solano County,59,2.29,North
2012-04,Sonoma County,54.1,2.9,North
2012-04,Stanislaus County,59,2.02,Central
2012-04,Sutter County,60.9,2.44,North
2012-04,Tehama County,53.7,3.73,North
2012-04,Trinity County,48,5.04,North
2012-04,Tulare County,50.9,4.1,Central
2012-04,Tuolumne County,45.9,4.4,Central
2012-04,Ventura County,54.2,2.57,South
2012-04,Yolo County,59.5,2.3,North
2012-04,Yuba County,57.2,5.42,North
2012-05,Alameda County,56.8,0.03,North
2012-05,Alpine County,40.3,0.38,North
2012-05,Amador County,53.6,0.24,Central
2012-05,Butte County,55.5,0.14,North
